BSI__PFLU_U_BE1__K141_156726_10-MONOMER	BSI__PFLU_U_BE1__K141_156726_10		NIL	
BSI__PFLU_U_BE1__K141_64492_6-MONOMER	BSI__PFLU_U_BE1__K141_64492_6		NIL	
BSI__PFLU_U_BE1__K141_156726_11-MONOMER	BSI__PFLU_U_BE1__K141_156726_11		NIL	
BSI__PFLU_U_BE1__K141_64492_7-MONOMER	BSI__PFLU_U_BE1__K141_64492_7		NIL	
BSI__PFLU_U_BE1__K141_156726_12-MONOMER	BSI__PFLU_U_BE1__K141_156726_12		NIL	
BSI__PFLU_U_BE1__K141_64492_8-MONOMER	BSI__PFLU_U_BE1__K141_64492_8		NIL	
BSI__PFLU_U_BE1__K141_156726_13-MONOMER	BSI__PFLU_U_BE1__K141_156726_13		NIL	
BSI__PFLU_U_BE1__K141_64492_9-MONOMER	BSI__PFLU_U_BE1__K141_64492_9		NIL	
BSI__PFLU_U_BE1__K141_156726_14-MONOMER	BSI__PFLU_U_BE1__K141_156726_14		NIL	
BSI__PFLU_U_BE1__K141_156726_15-MONOMER	BSI__PFLU_U_BE1__K141_156726_15		NIL	
BSI__PFLU_U_BE1__K141_156726_16-MONOMER	BSI__PFLU_U_BE1__K141_156726_16		NIL	
BSI__PFLU_U_BE1__K141_156726_17-MONOMER	BSI__PFLU_U_BE1__K141_156726_17		NIL	
BSI__PFLU_U_BE1__K141_156726_18-MONOMER	BSI__PFLU_U_BE1__K141_156726_18		NIL	
BSI__PFLU_U_BE1__K141_156726_19-MONOMER	BSI__PFLU_U_BE1__K141_156726_19		NIL	
BSI__PFLU_U_BE1__K141_156726_20-MONOMER	BSI__PFLU_U_BE1__K141_156726_20		NIL	
BSI__PFLU_U_BE1__K141_156726_21-MONOMER	BSI__PFLU_U_BE1__K141_156726_21		NIL	
BSI__PFLU_U_BE1__K141_64486_1-MONOMER	BSI__PFLU_U_BE1__K141_64486_1		NIL	
BSI__PFLU_U_BE1__K141_64486_2-MONOMER	BSI__PFLU_U_BE1__K141_64486_2		NIL	
