BSI__PFLU_U_BE1__K141_173029_367-MONOMER	BSI__PFLU_U_BE1__K141_173029_367		NIL	
BSI__PFLU_U_BE1__K141_173029_368-MONOMER	BSI__PFLU_U_BE1__K141_173029_368		NIL	
BSI__PFLU_U_BE1__K141_173029_369-MONOMER	BSI__PFLU_U_BE1__K141_173029_369		NIL	
BSI__PFLU_U_BE1__K141_173029_370-MONOMER	BSI__PFLU_U_BE1__K141_173029_370		NIL	
BSI__PFLU_U_BE1__K141_173029_371-MONOMER	BSI__PFLU_U_BE1__K141_173029_371		NIL	
BSI__PFLU_U_BE1__K141_173029_372-MONOMER	BSI__PFLU_U_BE1__K141_173029_372		NIL	
BSI__PFLU_U_BE1__K141_173029_373-MONOMER	BSI__PFLU_U_BE1__K141_173029_373		NIL	
BSI__PFLU_U_BE1__K141_173029_374-MONOMER	BSI__PFLU_U_BE1__K141_173029_374		NIL	
BSI__PFLU_U_BE1__K141_173029_375-MONOMER	BSI__PFLU_U_BE1__K141_173029_375		NIL	
BSI__PFLU_U_BE1__K141_173029_376-MONOMER	BSI__PFLU_U_BE1__K141_173029_376		NIL	
BSI__PFLU_U_BE1__K141_173029_377-MONOMER	BSI__PFLU_U_BE1__K141_173029_377		NIL	
BSI__PFLU_U_BE1__K141_173029_378-MONOMER	BSI__PFLU_U_BE1__K141_173029_378		NIL	
BSI__PFLU_U_BE1__K141_173029_379-MONOMER	BSI__PFLU_U_BE1__K141_173029_379		NIL	
BSI__PFLU_U_BE1__K141_173029_380-MONOMER	BSI__PFLU_U_BE1__K141_173029_380		NIL	
BSI__PFLU_U_BE1__K141_173029_381-MONOMER	BSI__PFLU_U_BE1__K141_173029_381		NIL	
BSI__PFLU_U_BE1__K141_173029_382-MONOMER	BSI__PFLU_U_BE1__K141_173029_382		NIL	
BSI__PFLU_U_BE1__K141_173029_383-MONOMER	BSI__PFLU_U_BE1__K141_173029_383		NIL	
BSI__PFLU_U_BE1__K141_173029_384-MONOMER	BSI__PFLU_U_BE1__K141_173029_384		NIL	
BSI__PFLU_U_BE1__K141_173029_385-MONOMER	BSI__PFLU_U_BE1__K141_173029_385		NIL	
BSI__PFLU_U_BE1__K141_173029_386-MONOMER	BSI__PFLU_U_BE1__K141_173029_386		NIL	
BSI__PFLU_U_BE1__K141_173029_387-MONOMER	BSI__PFLU_U_BE1__K141_173029_387		NIL	
BSI__PFLU_U_BE1__K141_173029_388-MONOMER	BSI__PFLU_U_BE1__K141_173029_388		NIL	
BSI__PFLU_U_BE1__K141_173029_389-MONOMER	BSI__PFLU_U_BE1__K141_173029_389		NIL	
BSI__PFLU_U_BE1__K141_173029_390-MONOMER	BSI__PFLU_U_BE1__K141_173029_390		NIL	
BSI__PFLU_U_BE1__K141_173029_391-MONOMER	BSI__PFLU_U_BE1__K141_173029_391		NIL	
BSI__PFLU_U_BE1__K141_173029_392-MONOMER	BSI__PFLU_U_BE1__K141_173029_392		NIL	
BSI__PFLU_U_BE1__K141_173029_393-MONOMER	BSI__PFLU_U_BE1__K141_173029_393		NIL	
BSI__PFLU_U_BE1__K141_173029_394-MONOMER	BSI__PFLU_U_BE1__K141_173029_394		NIL	
BSI__PFLU_U_BE1__K141_173029_395-MONOMER	BSI__PFLU_U_BE1__K141_173029_395		NIL	
BSI__PFLU_U_BE1__K141_173029_396-MONOMER	BSI__PFLU_U_BE1__K141_173029_396		NIL	
BSI__PFLU_U_BE1__K141_173029_397-MONOMER	BSI__PFLU_U_BE1__K141_173029_397		NIL	
BSI__PFLU_U_BE1__K141_173029_398-MONOMER	BSI__PFLU_U_BE1__K141_173029_398		NIL	
BSI__PFLU_U_BE1__K141_173029_399-MONOMER	BSI__PFLU_U_BE1__K141_173029_399		NIL	
BSI__PFLU_U_BE1__K141_173029_400-MONOMER	BSI__PFLU_U_BE1__K141_173029_400		NIL	
BSI__PFLU_U_BE1__K141_173029_401-MONOMER	BSI__PFLU_U_BE1__K141_173029_401		NIL	
BSI__PFLU_U_BE1__K141_173029_402-MONOMER	BSI__PFLU_U_BE1__K141_173029_402		NIL	
BSI__PFLU_U_BE1__K141_173029_403-MONOMER	BSI__PFLU_U_BE1__K141_173029_403		NIL	
BSI__PFLU_U_BE1__K141_173029_404-MONOMER	BSI__PFLU_U_BE1__K141_173029_404		NIL	
BSI__PFLU_U_BE1__K141_173029_405-MONOMER	BSI__PFLU_U_BE1__K141_173029_405		NIL	
BSI__PFLU_U_BE1__K141_173029_406-MONOMER	BSI__PFLU_U_BE1__K141_173029_406		NIL	
BSI__PFLU_U_BE1__K141_173029_407-MONOMER	BSI__PFLU_U_BE1__K141_173029_407		NIL	
BSI__PFLU_U_BE1__K141_173029_408-MONOMER	BSI__PFLU_U_BE1__K141_173029_408		NIL	
BSI__PFLU_U_BE1__K141_173029_409-MONOMER	BSI__PFLU_U_BE1__K141_173029_409		NIL	
BSI__PFLU_U_BE1__K141_173029_410-MONOMER	BSI__PFLU_U_BE1__K141_173029_410		NIL	
BSI__PFLU_U_BE1__K141_173029_411-MONOMER	BSI__PFLU_U_BE1__K141_173029_411		NIL	
BSI__PFLU_U_BE1__K141_173029_412-MONOMER	BSI__PFLU_U_BE1__K141_173029_412		NIL	
BSI__PFLU_U_BE1__K141_173029_413-MONOMER	BSI__PFLU_U_BE1__K141_173029_413		NIL	
BSI__PFLU_U_BE1__K141_173029_414-MONOMER	BSI__PFLU_U_BE1__K141_173029_414		NIL	
BSI__PFLU_U_BE1__K141_173029_415-MONOMER	BSI__PFLU_U_BE1__K141_173029_415		NIL	
BSI__PFLU_U_BE1__K141_173029_416-MONOMER	BSI__PFLU_U_BE1__K141_173029_416		NIL	
BSI__PFLU_U_BE1__K141_173029_417-MONOMER	BSI__PFLU_U_BE1__K141_173029_417		NIL	
BSI__PFLU_U_BE1__K141_173029_418-MONOMER	BSI__PFLU_U_BE1__K141_173029_418		NIL	
BSI__PFLU_U_BE1__K141_173029_419-MONOMER	BSI__PFLU_U_BE1__K141_173029_419		NIL	
BSI__PFLU_U_BE1__K141_173029_420-MONOMER	BSI__PFLU_U_BE1__K141_173029_420		NIL	
BSI__PFLU_U_BE1__K141_173029_421-MONOMER	BSI__PFLU_U_BE1__K141_173029_421		NIL	
BSI__PFLU_U_BE1__K141_173029_422-MONOMER	BSI__PFLU_U_BE1__K141_173029_422		NIL	
BSI__PFLU_U_BE1__K141_173029_423-MONOMER	BSI__PFLU_U_BE1__K141_173029_423		NIL	
BSI__PFLU_U_BE1__K141_173029_424-MONOMER	BSI__PFLU_U_BE1__K141_173029_424		NIL	
BSI__PFLU_U_BE1__K141_173029_425-MONOMER	BSI__PFLU_U_BE1__K141_173029_425		NIL	
BSI__PFLU_U_BE1__K141_173029_426-MONOMER	BSI__PFLU_U_BE1__K141_173029_426		NIL	
BSI__PFLU_U_BE1__K141_173029_427-MONOMER	BSI__PFLU_U_BE1__K141_173029_427		NIL	
BSI__PFLU_U_BE1__K141_173029_428-MONOMER	BSI__PFLU_U_BE1__K141_173029_428		NIL	
BSI__PFLU_U_BE1__K141_173029_429-MONOMER	BSI__PFLU_U_BE1__K141_173029_429		NIL	
BSI__PFLU_U_BE1__K141_173029_430-MONOMER	BSI__PFLU_U_BE1__K141_173029_430		NIL	
BSI__PFLU_U_BE1__K141_173029_431-MONOMER	BSI__PFLU_U_BE1__K141_173029_431		NIL	
BSI__PFLU_U_BE1__K141_173029_432-MONOMER	BSI__PFLU_U_BE1__K141_173029_432		NIL	
BSI__PFLU_U_BE1__K141_173029_433-MONOMER	BSI__PFLU_U_BE1__K141_173029_433		NIL	
BSI__PFLU_U_BE1__K141_173029_434-MONOMER	BSI__PFLU_U_BE1__K141_173029_434		NIL	
BSI__PFLU_U_BE1__K141_173029_435-MONOMER	BSI__PFLU_U_BE1__K141_173029_435		NIL	
BSI__PFLU_U_BE1__K141_173029_436-MONOMER	BSI__PFLU_U_BE1__K141_173029_436		NIL	
BSI__PFLU_U_BE1__K141_173029_437-MONOMER	BSI__PFLU_U_BE1__K141_173029_437		NIL	
BSI__PFLU_U_BE1__K141_173029_438-MONOMER	BSI__PFLU_U_BE1__K141_173029_438		NIL	
BSI__PFLU_U_BE1__K141_173029_439-MONOMER	BSI__PFLU_U_BE1__K141_173029_439		NIL	
BSI__PFLU_U_BE1__K141_173029_440-MONOMER	BSI__PFLU_U_BE1__K141_173029_440		NIL	
BSI__PFLU_U_BE1__K141_173029_441-MONOMER	BSI__PFLU_U_BE1__K141_173029_441		NIL	
BSI__PFLU_U_BE1__K141_173029_442-MONOMER	BSI__PFLU_U_BE1__K141_173029_442		NIL	
BSI__PFLU_U_BE1__K141_173029_443-MONOMER	BSI__PFLU_U_BE1__K141_173029_443		NIL	
BSI__PFLU_U_BE1__K141_173029_444-MONOMER	BSI__PFLU_U_BE1__K141_173029_444		NIL	
BSI__PFLU_U_BE1__K141_173029_445-MONOMER	BSI__PFLU_U_BE1__K141_173029_445		NIL	
BSI__PFLU_U_BE1__K141_173029_446-MONOMER	BSI__PFLU_U_BE1__K141_173029_446		NIL	
BSI__PFLU_U_BE1__K141_173029_447-MONOMER	BSI__PFLU_U_BE1__K141_173029_447		NIL	
BSI__PFLU_U_BE1__K141_173029_448-MONOMER	BSI__PFLU_U_BE1__K141_173029_448		NIL	
BSI__PFLU_U_BE1__K141_173029_449-MONOMER	BSI__PFLU_U_BE1__K141_173029_449		NIL	
BSI__PFLU_U_BE1__K141_164332_1-MONOMER	BSI__PFLU_U_BE1__K141_164332_1		NIL	
BSI__PFLU_U_BE1__K141_164332_2-MONOMER	BSI__PFLU_U_BE1__K141_164332_2		NIL	
BSI__PFLU_U_BE1__K141_164332_3-MONOMER	BSI__PFLU_U_BE1__K141_164332_3		NIL	
BSI__PFLU_U_BE1__K141_164332_4-MONOMER	BSI__PFLU_U_BE1__K141_164332_4		NIL	
BSI__PFLU_U_BE1__K141_164332_5-MONOMER	BSI__PFLU_U_BE1__K141_164332_5		NIL	
BSI__PFLU_U_BE1__K141_164332_6-MONOMER	BSI__PFLU_U_BE1__K141_164332_6		NIL	
BSI__PFLU_U_BE1__K141_164332_7-MONOMER	BSI__PFLU_U_BE1__K141_164332_7		NIL	
BSI__PFLU_U_BE1__K141_164332_8-MONOMER	BSI__PFLU_U_BE1__K141_164332_8		NIL	
BSI__PFLU_U_BE1__K141_164332_9-MONOMER	BSI__PFLU_U_BE1__K141_164332_9		NIL	
BSI__PFLU_U_BE1__K141_164332_10-MONOMER	BSI__PFLU_U_BE1__K141_164332_10		NIL	
BSI__PFLU_U_BE1__K141_164332_11-MONOMER	BSI__PFLU_U_BE1__K141_164332_11		NIL	
BSI__PFLU_U_BE1__K141_164332_12-MONOMER	BSI__PFLU_U_BE1__K141_164332_12		NIL	
BSI__PFLU_U_BE1__K141_164332_13-MONOMER	BSI__PFLU_U_BE1__K141_164332_13		NIL	
BSI__PFLU_U_BE1__K141_164332_14-MONOMER	BSI__PFLU_U_BE1__K141_164332_14		NIL	
BSI__PFLU_U_BE1__K141_164332_15-MONOMER	BSI__PFLU_U_BE1__K141_164332_15		NIL	
BSI__PFLU_U_BE1__K141_164332_16-MONOMER	BSI__PFLU_U_BE1__K141_164332_16		NIL	
BSI__PFLU_U_BE1__K141_164332_17-MONOMER	BSI__PFLU_U_BE1__K141_164332_17		NIL	
BSI__PFLU_U_BE1__K141_164332_18-MONOMER	BSI__PFLU_U_BE1__K141_164332_18		NIL	
BSI__PFLU_U_BE1__K141_164332_19-MONOMER	BSI__PFLU_U_BE1__K141_164332_19		NIL	
BSI__PFLU_U_BE1__K141_164332_20-MONOMER	BSI__PFLU_U_BE1__K141_164332_20		NIL	
BSI__PFLU_U_BE1__K141_164332_21-MONOMER	BSI__PFLU_U_BE1__K141_164332_21		NIL	
BSI__PFLU_U_BE1__K141_62218_1-MONOMER	BSI__PFLU_U_BE1__K141_62218_1		NIL	
BSI__PFLU_U_BE1__K141_62218_2-MONOMER	BSI__PFLU_U_BE1__K141_62218_2		NIL	
BSI__PFLU_U_BE1__K141_164332_22-MONOMER	BSI__PFLU_U_BE1__K141_164332_22		NIL	
BSI__PFLU_U_BE1__K141_62218_3-MONOMER	BSI__PFLU_U_BE1__K141_62218_3		NIL	
BSI__PFLU_U_BE1__K141_164332_23-MONOMER	BSI__PFLU_U_BE1__K141_164332_23		NIL	
BSI__PFLU_U_BE1__K141_62218_4-MONOMER	BSI__PFLU_U_BE1__K141_62218_4		NIL	
BSI__PFLU_U_BE1__K141_62218_5-MONOMER	BSI__PFLU_U_BE1__K141_62218_5		NIL	
BSI__PFLU_U_BE1__K141_62218_6-MONOMER	BSI__PFLU_U_BE1__K141_62218_6		NIL	
BSI__PFLU_U_BE1__K141_164332_24-MONOMER	BSI__PFLU_U_BE1__K141_164332_24		NIL	
BSI__PFLU_U_BE1__K141_62218_7-MONOMER	BSI__PFLU_U_BE1__K141_62218_7		NIL	
BSI__PFLU_U_BE1__K141_164332_25-MONOMER	BSI__PFLU_U_BE1__K141_164332_25		NIL	
BSI__PFLU_U_BE1__K141_62218_8-MONOMER	BSI__PFLU_U_BE1__K141_62218_8		NIL	
BSI__PFLU_U_BE1__K141_164332_26-MONOMER	BSI__PFLU_U_BE1__K141_164332_26		NIL	
BSI__PFLU_U_BE1__K141_164332_27-MONOMER	BSI__PFLU_U_BE1__K141_164332_27		NIL	
BSI__PFLU_U_BE1__K141_62218_9-MONOMER	BSI__PFLU_U_BE1__K141_62218_9		NIL	
BSI__PFLU_U_BE1__K141_164332_28-MONOMER	BSI__PFLU_U_BE1__K141_164332_28		NIL	
BSI__PFLU_U_BE1__K141_62218_10-MONOMER	BSI__PFLU_U_BE1__K141_62218_10		NIL	
BSI__PFLU_U_BE1__K141_164332_29-MONOMER	BSI__PFLU_U_BE1__K141_164332_29		NIL	
BSI__PFLU_U_BE1__K141_62218_11-MONOMER	BSI__PFLU_U_BE1__K141_62218_11		NIL	
BSI__PFLU_U_BE1__K141_164332_30-MONOMER	BSI__PFLU_U_BE1__K141_164332_30		NIL	
BSI__PFLU_U_BE1__K141_164332_31-MONOMER	BSI__PFLU_U_BE1__K141_164332_31		NIL	
BSI__PFLU_U_BE1__K141_62218_12-MONOMER	BSI__PFLU_U_BE1__K141_62218_12		NIL	
BSI__PFLU_U_BE1__K141_164332_32-MONOMER	BSI__PFLU_U_BE1__K141_164332_32		NIL	
BSI__PFLU_U_BE1__K141_62218_13-MONOMER	BSI__PFLU_U_BE1__K141_62218_13		NIL	
BSI__PFLU_U_BE1__K141_164332_33-MONOMER	BSI__PFLU_U_BE1__K141_164332_33		NIL	
BSI__PFLU_U_BE1__K141_164332_34-MONOMER	BSI__PFLU_U_BE1__K141_164332_34		NIL	
BSI__PFLU_U_BE1__K141_62218_14-MONOMER	BSI__PFLU_U_BE1__K141_62218_14		NIL	
BSI__PFLU_U_BE1__K141_164332_35-MONOMER	BSI__PFLU_U_BE1__K141_164332_35		NIL	
BSI__PFLU_U_BE1__K141_164332_36-MONOMER	BSI__PFLU_U_BE1__K141_164332_36		NIL	
BSI__PFLU_U_BE1__K141_164332_37-MONOMER	BSI__PFLU_U_BE1__K141_164332_37		NIL	
BSI__PFLU_U_BE1__K141_62218_15-MONOMER	BSI__PFLU_U_BE1__K141_62218_15		NIL	
BSI__PFLU_U_BE1__K141_164332_38-MONOMER	BSI__PFLU_U_BE1__K141_164332_38		NIL	
BSI__PFLU_U_BE1__K141_164332_39-MONOMER	BSI__PFLU_U_BE1__K141_164332_39		NIL	
BSI__PFLU_U_BE1__K141_62218_16-MONOMER	BSI__PFLU_U_BE1__K141_62218_16		NIL	
BSI__PFLU_U_BE1__K141_164332_40-MONOMER	BSI__PFLU_U_BE1__K141_164332_40		NIL	
BSI__PFLU_U_BE1__K141_62218_17-MONOMER	BSI__PFLU_U_BE1__K141_62218_17		NIL	
BSI__PFLU_U_BE1__K141_164332_41-MONOMER	BSI__PFLU_U_BE1__K141_164332_41		NIL	
BSI__PFLU_U_BE1__K141_62218_18-MONOMER	BSI__PFLU_U_BE1__K141_62218_18		NIL	
BSI__PFLU_U_BE1__K141_62218_19-MONOMER	BSI__PFLU_U_BE1__K141_62218_19		NIL	
BSI__PFLU_U_BE1__K141_62218_20-MONOMER	BSI__PFLU_U_BE1__K141_62218_20		NIL	
BSI__PFLU_U_BE1__K141_62218_21-MONOMER	BSI__PFLU_U_BE1__K141_62218_21		NIL	
BSI__PFLU_U_BE1__K141_62218_22-MONOMER	BSI__PFLU_U_BE1__K141_62218_22		NIL	
BSI__PFLU_U_BE1__K141_62218_23-MONOMER	BSI__PFLU_U_BE1__K141_62218_23		NIL	
BSI__PFLU_U_BE1__K141_62218_24-MONOMER	BSI__PFLU_U_BE1__K141_62218_24		NIL	
BSI__PFLU_U_BE1__K141_62218_25-MONOMER	BSI__PFLU_U_BE1__K141_62218_25		NIL	
BSI__PFLU_U_BE1__K141_62218_26-MONOMER	BSI__PFLU_U_BE1__K141_62218_26		NIL	
BSI__PFLU_U_BE1__K141_62218_27-MONOMER	BSI__PFLU_U_BE1__K141_62218_27		NIL	
BSI__PFLU_U_BE1__K141_62218_28-MONOMER	BSI__PFLU_U_BE1__K141_62218_28		NIL	
BSI__PFLU_U_BE1__K141_62218_29-MONOMER	BSI__PFLU_U_BE1__K141_62218_29		NIL	
BSI__PFLU_U_BE1__K141_62218_30-MONOMER	BSI__PFLU_U_BE1__K141_62218_30		NIL	
BSI__PFLU_U_BE1__K141_62218_31-MONOMER	BSI__PFLU_U_BE1__K141_62218_31		NIL	
BSI__PFLU_U_BE1__K141_62218_32-MONOMER	BSI__PFLU_U_BE1__K141_62218_32		NIL	
BSI__PFLU_U_BE1__K141_62218_33-MONOMER	BSI__PFLU_U_BE1__K141_62218_33		NIL	
BSI__PFLU_U_BE1__K141_62218_34-MONOMER	BSI__PFLU_U_BE1__K141_62218_34		NIL	
BSI__PFLU_U_BE1__K141_62218_35-MONOMER	BSI__PFLU_U_BE1__K141_62218_35		NIL	
BSI__PFLU_U_BE1__K141_62218_36-MONOMER	BSI__PFLU_U_BE1__K141_62218_36		NIL	
BSI__PFLU_U_BE1__K141_62218_37-MONOMER	BSI__PFLU_U_BE1__K141_62218_37		NIL	
BSI__PFLU_U_BE1__K141_62218_38-MONOMER	BSI__PFLU_U_BE1__K141_62218_38		NIL	
BSI__PFLU_U_BE1__K141_156700_1-MONOMER	BSI__PFLU_U_BE1__K141_156700_1		NIL	
BSI__PFLU_U_BE1__K141_62218_39-MONOMER	BSI__PFLU_U_BE1__K141_62218_39		NIL	
BSI__PFLU_U_BE1__K141_156700_2-MONOMER	BSI__PFLU_U_BE1__K141_156700_2		NIL	
BSI__PFLU_U_BE1__K141_62218_40-MONOMER	BSI__PFLU_U_BE1__K141_62218_40		NIL	
BSI__PFLU_U_BE1__K141_156700_3-MONOMER	BSI__PFLU_U_BE1__K141_156700_3		NIL	
BSI__PFLU_U_BE1__K141_62218_41-MONOMER	BSI__PFLU_U_BE1__K141_62218_41		NIL	
BSI__PFLU_U_BE1__K141_156700_4-MONOMER	BSI__PFLU_U_BE1__K141_156700_4		NIL	
BSI__PFLU_U_BE1__K141_62218_42-MONOMER	BSI__PFLU_U_BE1__K141_62218_42		NIL	
BSI__PFLU_U_BE1__K141_156700_5-MONOMER	BSI__PFLU_U_BE1__K141_156700_5		NIL	
BSI__PFLU_U_BE1__K141_62218_43-MONOMER	BSI__PFLU_U_BE1__K141_62218_43		NIL	
BSI__PFLU_U_BE1__K141_156700_6-MONOMER	BSI__PFLU_U_BE1__K141_156700_6		NIL	
BSI__PFLU_U_BE1__K141_62218_44-MONOMER	BSI__PFLU_U_BE1__K141_62218_44		NIL	
BSI__PFLU_U_BE1__K141_156700_7-MONOMER	BSI__PFLU_U_BE1__K141_156700_7		NIL	
BSI__PFLU_U_BE1__K141_62218_45-MONOMER	BSI__PFLU_U_BE1__K141_62218_45		NIL	
BSI__PFLU_U_BE1__K141_156700_8-MONOMER	BSI__PFLU_U_BE1__K141_156700_8		NIL	
BSI__PFLU_U_BE1__K141_62218_46-MONOMER	BSI__PFLU_U_BE1__K141_62218_46		NIL	
BSI__PFLU_U_BE1__K141_156700_9-MONOMER	BSI__PFLU_U_BE1__K141_156700_9		NIL	
BSI__PFLU_U_BE1__K141_62218_47-MONOMER	BSI__PFLU_U_BE1__K141_62218_47		NIL	
BSI__PFLU_U_BE1__K141_156700_10-MONOMER	BSI__PFLU_U_BE1__K141_156700_10		NIL	
BSI__PFLU_U_BE1__K141_62218_48-MONOMER	BSI__PFLU_U_BE1__K141_62218_48		NIL	
BSI__PFLU_U_BE1__K141_156700_11-MONOMER	BSI__PFLU_U_BE1__K141_156700_11		NIL	
BSI__PFLU_U_BE1__K141_62218_49-MONOMER	BSI__PFLU_U_BE1__K141_62218_49		NIL	
BSI__PFLU_U_BE1__K141_156700_12-MONOMER	BSI__PFLU_U_BE1__K141_156700_12		NIL	
BSI__PFLU_U_BE1__K141_62218_50-MONOMER	BSI__PFLU_U_BE1__K141_62218_50		NIL	
BSI__PFLU_U_BE1__K141_156700_13-MONOMER	BSI__PFLU_U_BE1__K141_156700_13		NIL	
BSI__PFLU_U_BE1__K141_62218_51-MONOMER	BSI__PFLU_U_BE1__K141_62218_51		NIL	
BSI__PFLU_U_BE1__K141_156700_14-MONOMER	BSI__PFLU_U_BE1__K141_156700_14		NIL	
BSI__PFLU_U_BE1__K141_62218_52-MONOMER	BSI__PFLU_U_BE1__K141_62218_52		NIL	
BSI__PFLU_U_BE1__K141_156700_15-MONOMER	BSI__PFLU_U_BE1__K141_156700_15		NIL	
BSI__PFLU_U_BE1__K141_62218_53-MONOMER	BSI__PFLU_U_BE1__K141_62218_53		NIL	
BSI__PFLU_U_BE1__K141_156700_16-MONOMER	BSI__PFLU_U_BE1__K141_156700_16		NIL	
BSI__PFLU_U_BE1__K141_62218_54-MONOMER	BSI__PFLU_U_BE1__K141_62218_54		NIL	
BSI__PFLU_U_BE1__K141_156700_17-MONOMER	BSI__PFLU_U_BE1__K141_156700_17		NIL	
BSI__PFLU_U_BE1__K141_62218_55-MONOMER	BSI__PFLU_U_BE1__K141_62218_55		NIL	
BSI__PFLU_U_BE1__K141_156700_18-MONOMER	BSI__PFLU_U_BE1__K141_156700_18		NIL	
BSI__PFLU_U_BE1__K141_62218_56-MONOMER	BSI__PFLU_U_BE1__K141_62218_56		NIL	
BSI__PFLU_U_BE1__K141_156700_19-MONOMER	BSI__PFLU_U_BE1__K141_156700_19		NIL	
BSI__PFLU_U_BE1__K141_62218_57-MONOMER	BSI__PFLU_U_BE1__K141_62218_57		NIL	
BSI__PFLU_U_BE1__K141_156700_20-MONOMER	BSI__PFLU_U_BE1__K141_156700_20		NIL	
BSI__PFLU_U_BE1__K141_62218_58-MONOMER	BSI__PFLU_U_BE1__K141_62218_58		NIL	
BSI__PFLU_U_BE1__K141_156700_21-MONOMER	BSI__PFLU_U_BE1__K141_156700_21		NIL	
BSI__PFLU_U_BE1__K141_156700_22-MONOMER	BSI__PFLU_U_BE1__K141_156700_22		NIL	
BSI__PFLU_U_BE1__K141_156700_23-MONOMER	BSI__PFLU_U_BE1__K141_156700_23		NIL	
BSI__PFLU_U_BE1__K141_156700_24-MONOMER	BSI__PFLU_U_BE1__K141_156700_24		NIL	
BSI__PFLU_U_BE1__K141_62218_59-MONOMER	BSI__PFLU_U_BE1__K141_62218_59		NIL	
BSI__PFLU_U_BE1__K141_156700_25-MONOMER	BSI__PFLU_U_BE1__K141_156700_25		NIL	
BSI__PFLU_U_BE1__K141_62218_60-MONOMER	BSI__PFLU_U_BE1__K141_62218_60		NIL	
BSI__PFLU_U_BE1__K141_156700_26-MONOMER	BSI__PFLU_U_BE1__K141_156700_26		NIL	
BSI__PFLU_U_BE1__K141_62218_61-MONOMER	BSI__PFLU_U_BE1__K141_62218_61		NIL	
BSI__PFLU_U_BE1__K141_156700_27-MONOMER	BSI__PFLU_U_BE1__K141_156700_27		NIL	
BSI__PFLU_U_BE1__K141_62218_62-MONOMER	BSI__PFLU_U_BE1__K141_62218_62		NIL	
BSI__PFLU_U_BE1__K141_156700_28-MONOMER	BSI__PFLU_U_BE1__K141_156700_28		NIL	
BSI__PFLU_U_BE1__K141_62218_63-MONOMER	BSI__PFLU_U_BE1__K141_62218_63		NIL	
BSI__PFLU_U_BE1__K141_156700_29-MONOMER	BSI__PFLU_U_BE1__K141_156700_29		NIL	
BSI__PFLU_U_BE1__K141_62218_64-MONOMER	BSI__PFLU_U_BE1__K141_62218_64		NIL	
BSI__PFLU_U_BE1__K141_156700_30-MONOMER	BSI__PFLU_U_BE1__K141_156700_30		NIL	
BSI__PFLU_U_BE1__K141_62218_65-MONOMER	BSI__PFLU_U_BE1__K141_62218_65		NIL	
BSI__PFLU_U_BE1__K141_156700_31-MONOMER	BSI__PFLU_U_BE1__K141_156700_31		NIL	
BSI__PFLU_U_BE1__K141_62218_66-MONOMER	BSI__PFLU_U_BE1__K141_62218_66		NIL	
BSI__PFLU_U_BE1__K141_156700_32-MONOMER	BSI__PFLU_U_BE1__K141_156700_32		NIL	
BSI__PFLU_U_BE1__K141_62218_67-MONOMER	BSI__PFLU_U_BE1__K141_62218_67		NIL	
BSI__PFLU_U_BE1__K141_156700_33-MONOMER	BSI__PFLU_U_BE1__K141_156700_33		NIL	
BSI__PFLU_U_BE1__K141_62218_68-MONOMER	BSI__PFLU_U_BE1__K141_62218_68		NIL	
BSI__PFLU_U_BE1__K141_156700_34-MONOMER	BSI__PFLU_U_BE1__K141_156700_34		NIL	
BSI__PFLU_U_BE1__K141_62218_69-MONOMER	BSI__PFLU_U_BE1__K141_62218_69		NIL	
BSI__PFLU_U_BE1__K141_156700_35-MONOMER	BSI__PFLU_U_BE1__K141_156700_35		NIL	
BSI__PFLU_U_BE1__K141_62218_70-MONOMER	BSI__PFLU_U_BE1__K141_62218_70		NIL	
BSI__PFLU_U_BE1__K141_156700_36-MONOMER	BSI__PFLU_U_BE1__K141_156700_36		NIL	
BSI__PFLU_U_BE1__K141_62218_71-MONOMER	BSI__PFLU_U_BE1__K141_62218_71		NIL	
BSI__PFLU_U_BE1__K141_156700_37-MONOMER	BSI__PFLU_U_BE1__K141_156700_37		NIL	
BSI__PFLU_U_BE1__K141_62218_72-MONOMER	BSI__PFLU_U_BE1__K141_62218_72		NIL	
BSI__PFLU_U_BE1__K141_156700_38-MONOMER	BSI__PFLU_U_BE1__K141_156700_38		NIL	
BSI__PFLU_U_BE1__K141_62218_73-MONOMER	BSI__PFLU_U_BE1__K141_62218_73		NIL	
BSI__PFLU_U_BE1__K141_156700_39-MONOMER	BSI__PFLU_U_BE1__K141_156700_39		NIL	
BSI__PFLU_U_BE1__K141_62218_74-MONOMER	BSI__PFLU_U_BE1__K141_62218_74		NIL	
BSI__PFLU_U_BE1__K141_156700_40-MONOMER	BSI__PFLU_U_BE1__K141_156700_40		NIL	
BSI__PFLU_U_BE1__K141_62218_75-MONOMER	BSI__PFLU_U_BE1__K141_62218_75		NIL	
BSI__PFLU_U_BE1__K141_156700_41-MONOMER	BSI__PFLU_U_BE1__K141_156700_41		NIL	
BSI__PFLU_U_BE1__K141_62218_76-MONOMER	BSI__PFLU_U_BE1__K141_62218_76		NIL	
BSI__PFLU_U_BE1__K141_156700_42-MONOMER	BSI__PFLU_U_BE1__K141_156700_42		NIL	
BSI__PFLU_U_BE1__K141_62218_77-MONOMER	BSI__PFLU_U_BE1__K141_62218_77		NIL	
BSI__PFLU_U_BE1__K141_156700_43-MONOMER	BSI__PFLU_U_BE1__K141_156700_43		NIL	
BSI__PFLU_U_BE1__K141_62218_78-MONOMER	BSI__PFLU_U_BE1__K141_62218_78		NIL	
