#
#  candidatus_phaeomarinobacter_ectocarpicyc 1.0 Genes link table generated on Sun Jun 25, 2023
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
BSI__PFLU_U_BE1__K141_173029_45			
BSI__PFLU_U_BE1__K141_101439_202			
BSI__PFLU_U_BE1__K141_173029_46			
BSI__PFLU_U_BE1__K141_101439_203			
BSI__PFLU_U_BE1__K141_173029_47			
BSI__PFLU_U_BE1__K141_101439_204			
BSI__PFLU_U_BE1__K141_173029_48			
BSI__PFLU_U_BE1__K141_101439_205			
BSI__PFLU_U_BE1__K141_173029_49			
BSI__PFLU_U_BE1__K141_101439_206			
BSI__PFLU_U_BE1__K141_173029_50			
BSI__PFLU_U_BE1__K141_101439_207			
BSI__PFLU_U_BE1__K141_173029_51			
BSI__PFLU_U_BE1__K141_101439_208		bioF	
BSI__PFLU_U_BE1__K141_173029_52			
BSI__PFLU_U_BE1__K141_101439_209		bioD	
BSI__PFLU_U_BE1__K141_173029_53			
BSI__PFLU_U_BE1__K141_101439_210			
BSI__PFLU_U_BE1__K141_173029_54			
BSI__PFLU_U_BE1__K141_101439_211			
BSI__PFLU_U_BE1__K141_173029_55			
BSI__PFLU_U_BE1__K141_101439_212			
BSI__PFLU_U_BE1__K141_173029_56			
BSI__PFLU_U_BE1__K141_101439_213			
BSI__PFLU_U_BE1__K141_173029_57			
BSI__PFLU_U_BE1__K141_101439_214			
BSI__PFLU_U_BE1__K141_173029_58			
BSI__PFLU_U_BE1__K141_101439_215			
BSI__PFLU_U_BE1__K141_173029_59			
BSI__PFLU_U_BE1__K141_101439_216			
BSI__PFLU_U_BE1__K141_173029_60			
BSI__PFLU_U_BE1__K141_101439_217			
BSI__PFLU_U_BE1__K141_173029_61			
BSI__PFLU_U_BE1__K141_101439_218			
BSI__PFLU_U_BE1__K141_173029_62			
BSI__PFLU_U_BE1__K141_101439_219			
BSI__PFLU_U_BE1__K141_173029_63			
BSI__PFLU_U_BE1__K141_101439_220			
BSI__PFLU_U_BE1__K141_173029_64			
BSI__PFLU_U_BE1__K141_101439_221		hxuB	
BSI__PFLU_U_BE1__K141_173029_65			
BSI__PFLU_U_BE1__K141_101439_222			
BSI__PFLU_U_BE1__K141_173029_66			
BSI__PFLU_U_BE1__K141_101439_223		sdcS	
BSI__PFLU_U_BE1__K141_173029_67			
BSI__PFLU_U_BE1__K141_101439_224			
BSI__PFLU_U_BE1__K141_173029_68		folE	
BSI__PFLU_U_BE1__K141_101439_225			
BSI__PFLU_U_BE1__K141_173029_69		hisI	
BSI__PFLU_U_BE1__K141_101439_226			
BSI__PFLU_U_BE1__K141_173029_70			
BSI__PFLU_U_BE1__K141_101439_227			
BSI__PFLU_U_BE1__K141_173029_71		rssA	
BSI__PFLU_U_BE1__K141_101439_228			
BSI__PFLU_U_BE1__K141_173029_72			
BSI__PFLU_U_BE1__K141_101439_229			
BSI__PFLU_U_BE1__K141_173029_73			
BSI__PFLU_U_BE1__K141_101439_230			
BSI__PFLU_U_BE1__K141_173029_74			
BSI__PFLU_U_BE1__K141_101439_231			
BSI__PFLU_U_BE1__K141_173029_75			
BSI__PFLU_U_BE1__K141_101439_232			
BSI__PFLU_U_BE1__K141_173029_76			
BSI__PFLU_U_BE1__K141_101439_233			
BSI__PFLU_U_BE1__K141_173029_77			
BSI__PFLU_U_BE1__K141_101439_234		rnpA	
BSI__PFLU_U_BE1__K141_173029_78			
BSI__PFLU_U_BE1__K141_101439_235		yidC	
BSI__PFLU_U_BE1__K141_173029_79			
BSI__PFLU_U_BE1__K141_101439_236		engB	
BSI__PFLU_U_BE1__K141_173029_80			
BSI__PFLU_U_BE1__K141_101439_237		argB	
BSI__PFLU_U_BE1__K141_173029_81			
BSI__PFLU_U_BE1__K141_101439_238			
BSI__PFLU_U_BE1__K141_173029_82			
BSI__PFLU_U_BE1__K141_101439_239			
BSI__PFLU_U_BE1__K141_173029_83			
BSI__PFLU_U_BE1__K141_101439_240		MA20_21845	
BSI__PFLU_U_BE1__K141_173029_84			
BSI__PFLU_U_BE1__K141_101439_241		dapD	
BSI__PFLU_U_BE1__K141_173029_85			
BSI__PFLU_U_BE1__K141_101439_242		dapE	
BSI__PFLU_U_BE1__K141_173029_86			
BSI__PFLU_U_BE1__K141_101439_243			
BSI__PFLU_U_BE1__K141_173029_87		tfdB	
BSI__PFLU_U_BE1__K141_101439_244		murI	
BSI__PFLU_U_BE1__K141_173029_88			
BSI__PFLU_U_BE1__K141_101439_245			
BSI__PFLU_U_BE1__K141_173029_89			
BSI__PFLU_U_BE1__K141_101439_246			
BSI__PFLU_U_BE1__K141_173029_90			
BSI__PFLU_U_BE1__K141_101439_247			
BSI__PFLU_U_BE1__K141_173029_91		MA20_31625	
BSI__PFLU_U_BE1__K141_101439_248		rmuC	
BSI__PFLU_U_BE1__K141_173029_92			
BSI__PFLU_U_BE1__K141_101439_249			
BSI__PFLU_U_BE1__K141_173029_93			
BSI__PFLU_U_BE1__K141_101439_250			
BSI__PFLU_U_BE1__K141_173029_94			
BSI__PFLU_U_BE1__K141_101439_251			
BSI__PFLU_U_BE1__K141_173029_95			
BSI__PFLU_U_BE1__K141_101439_252			
BSI__PFLU_U_BE1__K141_173029_96			
BSI__PFLU_U_BE1__K141_101439_253			
BSI__PFLU_U_BE1__K141_173029_97			
BSI__PFLU_U_BE1__K141_101439_254		nudC	
BSI__PFLU_U_BE1__K141_173029_98		MA20_31715	
BSI__PFLU_U_BE1__K141_101439_255			
BSI__PFLU_U_BE1__K141_173029_99			
BSI__PFLU_U_BE1__K141_101439_256			
BSI__PFLU_U_BE1__K141_173029_100		omp	
BSI__PFLU_U_BE1__K141_101439_257		cyc	
BSI__PFLU_U_BE1__K141_173029_101			
BSI__PFLU_U_BE1__K141_101439_258		MA20_18500	
BSI__PFLU_U_BE1__K141_173029_102			
BSI__PFLU_U_BE1__K141_101439_259		yejA	
BSI__PFLU_U_BE1__K141_173029_103			
BSI__PFLU_U_BE1__K141_101439_260		yejB	
BSI__PFLU_U_BE1__K141_173029_104			
BSI__PFLU_U_BE1__K141_101439_261		yejE	
BSI__PFLU_U_BE1__K141_173029_105			
BSI__PFLU_U_BE1__K141_101439_262		yejF	
BSI__PFLU_U_BE1__K141_173029_106			
BSI__PFLU_U_BE1__K141_101439_263			
BSI__PFLU_U_BE1__K141_173029_107			
BSI__PFLU_U_BE1__K141_101439_264			
BSI__PFLU_U_BE1__K141_173029_108			
BSI__PFLU_U_BE1__K141_101439_265			
BSI__PFLU_U_BE1__K141_173029_109			
BSI__PFLU_U_BE1__K141_101439_266			
BSI__PFLU_U_BE1__K141_173029_110			
BSI__PFLU_U_BE1__K141_101439_267		MA20_18455	
BSI__PFLU_U_BE1__K141_173029_111		MA20_19855	
BSI__PFLU_U_BE1__K141_101439_268			
BSI__PFLU_U_BE1__K141_173029_112			
BSI__PFLU_U_BE1__K141_101439_269			
BSI__PFLU_U_BE1__K141_173029_113			
BSI__PFLU_U_BE1__K141_101439_270			
BSI__PFLU_U_BE1__K141_173029_114			
BSI__PFLU_U_BE1__K141_101439_271			
BSI__PFLU_U_BE1__K141_173029_115			
BSI__PFLU_U_BE1__K141_101439_272			
BSI__PFLU_U_BE1__K141_173029_116			
BSI__PFLU_U_BE1__K141_101439_273			
BSI__PFLU_U_BE1__K141_173029_117			
BSI__PFLU_U_BE1__K141_101439_274			
BSI__PFLU_U_BE1__K141_173029_118			
BSI__PFLU_U_BE1__K141_101439_275			
BSI__PFLU_U_BE1__K141_173029_119			
BSI__PFLU_U_BE1__K141_101439_276			
BSI__PFLU_U_BE1__K141_173029_120			
BSI__PFLU_U_BE1__K141_101439_277			
BSI__PFLU_U_BE1__K141_173029_121			
BSI__PFLU_U_BE1__K141_101439_278		pilQ	
BSI__PFLU_U_BE1__K141_173029_122			
BSI__PFLU_U_BE1__K141_101439_279			
BSI__PFLU_U_BE1__K141_173029_123			
BSI__PFLU_U_BE1__K141_101439_280			
BSI__PFLU_U_BE1__K141_173029_124			
BSI__PFLU_U_BE1__K141_101439_281			
BSI__PFLU_U_BE1__K141_173029_125			
BSI__PFLU_U_BE1__K141_101439_282			
BSI__PFLU_U_BE1__K141_173029_126			
BSI__PFLU_U_BE1__K141_101439_283			
BSI__PFLU_U_BE1__K141_173029_127			
BSI__PFLU_U_BE1__K141_101439_284			
BSI__PFLU_U_BE1__K141_173029_128			
BSI__PFLU_U_BE1__K141_101439_285			
BSI__PFLU_U_BE1__K141_173029_129			
BSI__PFLU_U_BE1__K141_101439_286			
BSI__PFLU_U_BE1__K141_173029_130			
BSI__PFLU_U_BE1__K141_101439_287			
BSI__PFLU_U_BE1__K141_173029_131			
BSI__PFLU_U_BE1__K141_101439_288			
BSI__PFLU_U_BE1__K141_173029_132			
BSI__PFLU_U_BE1__K141_101439_289			
BSI__PFLU_U_BE1__K141_173029_133			
BSI__PFLU_U_BE1__K141_101439_290			
BSI__PFLU_U_BE1__K141_173029_134			
BSI__PFLU_U_BE1__K141_101439_291			
BSI__PFLU_U_BE1__K141_173029_135			
BSI__PFLU_U_BE1__K141_101439_292			
BSI__PFLU_U_BE1__K141_173029_136			
BSI__PFLU_U_BE1__K141_101439_293			
BSI__PFLU_U_BE1__K141_173029_137			
BSI__PFLU_U_BE1__K141_101439_294			
BSI__PFLU_U_BE1__K141_173029_138			
BSI__PFLU_U_BE1__K141_101439_295			
BSI__PFLU_U_BE1__K141_173029_139			
BSI__PFLU_U_BE1__K141_101439_296			
BSI__PFLU_U_BE1__K141_173029_140			
BSI__PFLU_U_BE1__K141_101439_297			
BSI__PFLU_U_BE1__K141_173029_141			
BSI__PFLU_U_BE1__K141_101439_298			
BSI__PFLU_U_BE1__K141_173029_142		MA20_32275	
BSI__PFLU_U_BE1__K141_101439_299		MA20_24420	
BSI__PFLU_U_BE1__K141_173029_143			
BSI__PFLU_U_BE1__K141_101439_300			
BSI__PFLU_U_BE1__K141_173029_144			
BSI__PFLU_U_BE1__K141_101439_301			
BSI__PFLU_U_BE1__K141_173029_145			
BSI__PFLU_U_BE1__K141_101439_302			
BSI__PFLU_U_BE1__K141_173029_146			
BSI__PFLU_U_BE1__K141_101439_303		uppP	
BSI__PFLU_U_BE1__K141_173029_147			
BSI__PFLU_U_BE1__K141_101439_304			
BSI__PFLU_U_BE1__K141_173029_148			
BSI__PFLU_U_BE1__K141_101439_305			
BSI__PFLU_U_BE1__K141_173029_149			
BSI__PFLU_U_BE1__K141_101439_306			
BSI__PFLU_U_BE1__K141_173029_150			
BSI__PFLU_U_BE1__K141_101439_307			
BSI__PFLU_U_BE1__K141_173029_151			
BSI__PFLU_U_BE1__K141_101439_308		rnd1	
BSI__PFLU_U_BE1__K141_173029_152			
BSI__PFLU_U_BE1__K141_101439_309		kpsF	
BSI__PFLU_U_BE1__K141_173029_153			
BSI__PFLU_U_BE1__K141_101439_310			
BSI__PFLU_U_BE1__K141_173029_154			
BSI__PFLU_U_BE1__K141_101439_311		lptA	
BSI__PFLU_U_BE1__K141_173029_155			
BSI__PFLU_U_BE1__K141_101439_312		lptB	
BSI__PFLU_U_BE1__K141_173029_156		sfsA	
BSI__PFLU_U_BE1__K141_101439_313		rpoN	
BSI__PFLU_U_BE1__K141_173029_157		map	
BSI__PFLU_U_BE1__K141_101439_314		hpf	
BSI__PFLU_U_BE1__K141_173029_158		radC	
BSI__PFLU_U_BE1__K141_101439_315		ptsN	
BSI__PFLU_U_BE1__K141_173029_159			
BSI__PFLU_U_BE1__K141_101439_316			
BSI__PFLU_U_BE1__K141_173029_160			
BSI__PFLU_U_BE1__K141_101439_317			
BSI__PFLU_U_BE1__K141_173029_161			
BSI__PFLU_U_BE1__K141_101439_318			
BSI__PFLU_U_BE1__K141_173029_162			
BSI__PFLU_U_BE1__K141_101439_319			
BSI__PFLU_U_BE1__K141_173029_163		purB	
BSI__PFLU_U_BE1__K141_101439_320			
BSI__PFLU_U_BE1__K141_173029_164			
BSI__PFLU_U_BE1__K141_101439_321			
BSI__PFLU_U_BE1__K141_173029_165			
BSI__PFLU_U_BE1__K141_101439_322			
BSI__PFLU_U_BE1__K141_173029_166			
BSI__PFLU_U_BE1__K141_101439_323			
BSI__PFLU_U_BE1__K141_173029_167			
BSI__PFLU_U_BE1__K141_101439_324			
BSI__PFLU_U_BE1__K141_173029_168			
BSI__PFLU_U_BE1__K141_101439_325		MA20_18145	
BSI__PFLU_U_BE1__K141_173029_169			
BSI__PFLU_U_BE1__K141_101439_326			
BSI__PFLU_U_BE1__K141_173029_170			
BSI__PFLU_U_BE1__K141_101439_327			
BSI__PFLU_U_BE1__K141_173029_171			
BSI__PFLU_U_BE1__K141_101439_328			
BSI__PFLU_U_BE1__K141_173029_172			
BSI__PFLU_U_BE1__K141_101439_329			
BSI__PFLU_U_BE1__K141_173029_173		purC	
BSI__PFLU_U_BE1__K141_101439_330			
BSI__PFLU_U_BE1__K141_173029_174		purS	
BSI__PFLU_U_BE1__K141_101439_331			
BSI__PFLU_U_BE1__K141_173029_175			
BSI__PFLU_U_BE1__K141_101439_332		MA20_07320	
BSI__PFLU_U_BE1__K141_173029_176		purQ	
BSI__PFLU_U_BE1__K141_101439_333			
BSI__PFLU_U_BE1__K141_173029_177		purL	
BSI__PFLU_U_BE1__K141_101439_334			
BSI__PFLU_U_BE1__K141_173029_178		MA20_09125	
BSI__PFLU_U_BE1__K141_101439_335			
BSI__PFLU_U_BE1__K141_173029_179		grxC2	
BSI__PFLU_U_BE1__K141_101439_336			
BSI__PFLU_U_BE1__K141_173029_180			
BSI__PFLU_U_BE1__K141_101439_337			
BSI__PFLU_U_BE1__K141_173029_181			
BSI__PFLU_U_BE1__K141_101439_338			
BSI__PFLU_U_BE1__K141_173029_182			
BSI__PFLU_U_BE1__K141_101439_339			
BSI__PFLU_U_BE1__K141_173029_183			
BSI__PFLU_U_BE1__K141_101439_340			
BSI__PFLU_U_BE1__K141_173029_184			
BSI__PFLU_U_BE1__K141_101439_341			
BSI__PFLU_U_BE1__K141_173029_185			
BSI__PFLU_U_BE1__K141_101439_342			
BSI__PFLU_U_BE1__K141_173029_186		icd	
BSI__PFLU_U_BE1__K141_101439_343			
BSI__PFLU_U_BE1__K141_173029_187			
BSI__PFLU_U_BE1__K141_101439_344			
BSI__PFLU_U_BE1__K141_173029_188			
BSI__PFLU_U_BE1__K141_101439_345			
BSI__PFLU_U_BE1__K141_173029_189			
BSI__PFLU_U_BE1__K141_101439_346			
BSI__PFLU_U_BE1__K141_173029_190			
BSI__PFLU_U_BE1__K141_101439_347			
BSI__PFLU_U_BE1__K141_173029_191			
BSI__PFLU_U_BE1__K141_101439_348			
BSI__PFLU_U_BE1__K141_173029_192			
BSI__PFLU_U_BE1__K141_101439_349			
BSI__PFLU_U_BE1__K141_173029_193			
BSI__PFLU_U_BE1__K141_101439_350			
BSI__PFLU_U_BE1__K141_173029_194			
BSI__PFLU_U_BE1__K141_101439_351		dhaA	
BSI__PFLU_U_BE1__K141_173029_195			
BSI__PFLU_U_BE1__K141_101439_352			
BSI__PFLU_U_BE1__K141_173029_196			
BSI__PFLU_U_BE1__K141_101439_353			
BSI__PFLU_U_BE1__K141_173029_197			
BSI__PFLU_U_BE1__K141_101439_354			
BSI__PFLU_U_BE1__K141_173029_198			
BSI__PFLU_U_BE1__K141_101439_355			
BSI__PFLU_U_BE1__K141_173029_199			
BSI__PFLU_U_BE1__K141_101439_356			
BSI__PFLU_U_BE1__K141_173029_200		fliO	
BSI__PFLU_U_BE1__K141_101439_357			
BSI__PFLU_U_BE1__K141_173029_201		fliP	
BSI__PFLU_U_BE1__K141_101439_358			
BSI__PFLU_U_BE1__K141_173029_202			
BSI__PFLU_U_BE1__K141_101439_359			
BSI__PFLU_U_BE1__K141_173029_203			
BSI__PFLU_U_BE1__K141_101439_360			
BSI__PFLU_U_BE1__K141_173029_204			
BSI__PFLU_U_BE1__K141_101439_361			
BSI__PFLU_U_BE1__K141_173029_205			
BSI__PFLU_U_BE1__K141_101439_362			
BSI__PFLU_U_BE1__K141_173029_206			
BSI__PFLU_U_BE1__K141_101439_363			
BSI__PFLU_U_BE1__K141_173029_207			
BSI__PFLU_U_BE1__K141_101439_364			
BSI__PFLU_U_BE1__K141_173029_208			
BSI__PFLU_U_BE1__K141_101439_365			
BSI__PFLU_U_BE1__K141_173029_209			
BSI__PFLU_U_BE1__K141_101439_366			
BSI__PFLU_U_BE1__K141_173029_210		flgF	
BSI__PFLU_U_BE1__K141_101439_367			
BSI__PFLU_U_BE1__K141_173029_211		flgG	
BSI__PFLU_U_BE1__K141_101439_368			
BSI__PFLU_U_BE1__K141_173029_212		flgA	
BSI__PFLU_U_BE1__K141_101439_369			
BSI__PFLU_U_BE1__K141_173029_213		flgH	
BSI__PFLU_U_BE1__K141_101439_370			
BSI__PFLU_U_BE1__K141_173029_214			
BSI__PFLU_U_BE1__K141_101439_371			
BSI__PFLU_U_BE1__K141_173029_215			
BSI__PFLU_U_BE1__K141_101439_372			
BSI__PFLU_U_BE1__K141_173029_216		flgI	
BSI__PFLU_U_BE1__K141_101439_373			
BSI__PFLU_U_BE1__K141_173029_217		cheL	
BSI__PFLU_U_BE1__K141_101439_374			
BSI__PFLU_U_BE1__K141_173029_218		flbY	
BSI__PFLU_U_BE1__K141_101439_375			
BSI__PFLU_U_BE1__K141_173029_219		flaG	
BSI__PFLU_U_BE1__K141_101439_376			
BSI__PFLU_U_BE1__K141_173029_220			
BSI__PFLU_U_BE1__K141_101439_377			
BSI__PFLU_U_BE1__K141_173029_221			
BSI__PFLU_U_BE1__K141_101439_378			
BSI__PFLU_U_BE1__K141_173029_222			
BSI__PFLU_U_BE1__K141_101439_379			
BSI__PFLU_U_BE1__K141_173029_223		flbT	
BSI__PFLU_U_BE1__K141_101439_380			
BSI__PFLU_U_BE1__K141_173029_224		flaF	
BSI__PFLU_U_BE1__K141_101439_381			
BSI__PFLU_U_BE1__K141_173029_225			
BSI__PFLU_U_BE1__K141_101439_382			
BSI__PFLU_U_BE1__K141_173029_226			
BSI__PFLU_U_BE1__K141_101439_383			
BSI__PFLU_U_BE1__K141_173029_227			
BSI__PFLU_U_BE1__K141_101439_384			
BSI__PFLU_U_BE1__K141_173029_228		MA20_01295	
BSI__PFLU_U_BE1__K141_101439_385			
BSI__PFLU_U_BE1__K141_173029_229			
BSI__PFLU_U_BE1__K141_101439_386			
BSI__PFLU_U_BE1__K141_173029_230			
BSI__PFLU_U_BE1__K141_101439_387			
BSI__PFLU_U_BE1__K141_173029_231			
BSI__PFLU_U_BE1__K141_101439_388			
BSI__PFLU_U_BE1__K141_173029_232		MA20_27470	
BSI__PFLU_U_BE1__K141_101439_389			
BSI__PFLU_U_BE1__K141_173029_233			
BSI__PFLU_U_BE1__K141_101439_390			
BSI__PFLU_U_BE1__K141_173029_234			
BSI__PFLU_U_BE1__K141_101439_391			
BSI__PFLU_U_BE1__K141_173029_235			
BSI__PFLU_U_BE1__K141_101439_392			
BSI__PFLU_U_BE1__K141_173029_236		MA20_01305	
BSI__PFLU_U_BE1__K141_101439_393			
BSI__PFLU_U_BE1__K141_173029_237			
BSI__PFLU_U_BE1__K141_101439_394			
BSI__PFLU_U_BE1__K141_173029_238			
BSI__PFLU_U_BE1__K141_101439_395			
BSI__PFLU_U_BE1__K141_173029_239			
BSI__PFLU_U_BE1__K141_101439_396			
BSI__PFLU_U_BE1__K141_173029_240			
BSI__PFLU_U_BE1__K141_101439_397			
BSI__PFLU_U_BE1__K141_173029_241			
BSI__PFLU_U_BE1__K141_101439_398			
BSI__PFLU_U_BE1__K141_173029_242			
BSI__PFLU_U_BE1__K141_101439_399			
BSI__PFLU_U_BE1__K141_173029_243			
BSI__PFLU_U_BE1__K141_101439_400			
BSI__PFLU_U_BE1__K141_173029_244			
BSI__PFLU_U_BE1__K141_101439_401			
BSI__PFLU_U_BE1__K141_173029_245			
BSI__PFLU_U_BE1__K141_101439_402			
BSI__PFLU_U_BE1__K141_173029_246			
BSI__PFLU_U_BE1__K141_101439_403			
BSI__PFLU_U_BE1__K141_173029_247			
BSI__PFLU_U_BE1__K141_101439_404			
BSI__PFLU_U_BE1__K141_173029_248			
BSI__PFLU_U_BE1__K141_101439_405			
BSI__PFLU_U_BE1__K141_173029_249			
BSI__PFLU_U_BE1__K141_101439_406			
BSI__PFLU_U_BE1__K141_173029_250			
BSI__PFLU_U_BE1__K141_101439_407			
BSI__PFLU_U_BE1__K141_173029_251		act	
BSI__PFLU_U_BE1__K141_101439_408			
BSI__PFLU_U_BE1__K141_173029_252			
BSI__PFLU_U_BE1__K141_101439_409		aroA	
BSI__PFLU_U_BE1__K141_173029_253			
BSI__PFLU_U_BE1__K141_101439_410		cmk	
BSI__PFLU_U_BE1__K141_173029_254			
BSI__PFLU_U_BE1__K141_101439_411		rpsA	
BSI__PFLU_U_BE1__K141_173029_255			
BSI__PFLU_U_BE1__K141_101439_412		himD	
BSI__PFLU_U_BE1__K141_173029_256			
BSI__PFLU_U_BE1__K141_101439_413			
BSI__PFLU_U_BE1__K141_173029_257			
BSI__PFLU_U_BE1__K141_101439_414			
BSI__PFLU_U_BE1__K141_173029_258			
BSI__PFLU_U_BE1__K141_101439_415			
BSI__PFLU_U_BE1__K141_173029_259			
BSI__PFLU_U_BE1__K141_101439_416			
BSI__PFLU_U_BE1__K141_173029_260			
BSI__PFLU_U_BE1__K141_101439_417		MA20_02535	
BSI__PFLU_U_BE1__K141_173029_261			
BSI__PFLU_U_BE1__K141_101439_418			
BSI__PFLU_U_BE1__K141_173029_262			
BSI__PFLU_U_BE1__K141_101439_419		pyrF	
BSI__PFLU_U_BE1__K141_173029_263			
BSI__PFLU_U_BE1__K141_101439_420		trpF	
BSI__PFLU_U_BE1__K141_173029_264			
BSI__PFLU_U_BE1__K141_101439_421		trpB	
BSI__PFLU_U_BE1__K141_173029_265			
BSI__PFLU_U_BE1__K141_101439_422		trpA	
BSI__PFLU_U_BE1__K141_173029_266			
BSI__PFLU_U_BE1__K141_101439_423		accD	
BSI__PFLU_U_BE1__K141_173029_267			
BSI__PFLU_U_BE1__K141_101439_424		folC	
BSI__PFLU_U_BE1__K141_173029_268			
BSI__PFLU_U_BE1__K141_101439_425			
BSI__PFLU_U_BE1__K141_173029_269			
BSI__PFLU_U_BE1__K141_101439_426			
BSI__PFLU_U_BE1__K141_173029_270			
BSI__PFLU_U_BE1__K141_101439_427			
BSI__PFLU_U_BE1__K141_173029_271			
BSI__PFLU_U_BE1__K141_101439_428			
BSI__PFLU_U_BE1__K141_173029_272			
BSI__PFLU_U_BE1__K141_101439_429			
BSI__PFLU_U_BE1__K141_173029_273			
BSI__PFLU_U_BE1__K141_101439_430			
BSI__PFLU_U_BE1__K141_173029_274			
BSI__PFLU_U_BE1__K141_101439_431			
BSI__PFLU_U_BE1__K141_173029_275			
BSI__PFLU_U_BE1__K141_101439_432			
BSI__PFLU_U_BE1__K141_173029_276			
BSI__PFLU_U_BE1__K141_101439_433			
BSI__PFLU_U_BE1__K141_173029_277		cycA	
BSI__PFLU_U_BE1__K141_101439_434			
BSI__PFLU_U_BE1__K141_173029_278		cyaD	
BSI__PFLU_U_BE1__K141_101439_435			
BSI__PFLU_U_BE1__K141_173029_279			
BSI__PFLU_U_BE1__K141_101439_436			
BSI__PFLU_U_BE1__K141_173029_280		gltT	
BSI__PFLU_U_BE1__K141_101439_437			
BSI__PFLU_U_BE1__K141_173029_281			
BSI__PFLU_U_BE1__K141_101439_438			
BSI__PFLU_U_BE1__K141_173029_282			
BSI__PFLU_U_BE1__K141_101439_439			
BSI__PFLU_U_BE1__K141_173029_283			
BSI__PFLU_U_BE1__K141_101439_440			
BSI__PFLU_U_BE1__K141_173029_284			
BSI__PFLU_U_BE1__K141_101439_441			
BSI__PFLU_U_BE1__K141_173029_285			
BSI__PFLU_U_BE1__K141_101439_442			
BSI__PFLU_U_BE1__K141_173029_286			
BSI__PFLU_U_BE1__K141_101439_443			
BSI__PFLU_U_BE1__K141_173029_287			
BSI__PFLU_U_BE1__K141_101439_444		pckA	
BSI__PFLU_U_BE1__K141_173029_288			
BSI__PFLU_U_BE1__K141_101439_445			
BSI__PFLU_U_BE1__K141_173029_289			
BSI__PFLU_U_BE1__K141_101439_446			
BSI__PFLU_U_BE1__K141_173029_290			
BSI__PFLU_U_BE1__K141_101439_447		MA20_18730	
BSI__PFLU_U_BE1__K141_173029_291			
BSI__PFLU_U_BE1__K141_101439_448			
BSI__PFLU_U_BE1__K141_173029_292		MA20_00485	
BSI__PFLU_U_BE1__K141_101439_449			
BSI__PFLU_U_BE1__K141_173029_293			
BSI__PFLU_U_BE1__K141_101439_450			
BSI__PFLU_U_BE1__K141_173029_294		lpcC	
BSI__PFLU_U_BE1__K141_101439_451			
BSI__PFLU_U_BE1__K141_173029_295			
BSI__PFLU_U_BE1__K141_101439_452		yadG	
BSI__PFLU_U_BE1__K141_173029_296			
BSI__PFLU_U_BE1__K141_101439_453			
BSI__PFLU_U_BE1__K141_173029_297			
BSI__PFLU_U_BE1__K141_101439_454			
BSI__PFLU_U_BE1__K141_173029_298			
BSI__PFLU_U_BE1__K141_101439_455			
BSI__PFLU_U_BE1__K141_173029_299			
BSI__PFLU_U_BE1__K141_101439_456			
BSI__PFLU_U_BE1__K141_173029_300			
BSI__PFLU_U_BE1__K141_101439_457			
BSI__PFLU_U_BE1__K141_173029_301			
BSI__PFLU_U_BE1__K141_101439_458			
BSI__PFLU_U_BE1__K141_173029_302			
BSI__PFLU_U_BE1__K141_101439_459			
BSI__PFLU_U_BE1__K141_173029_303			
BSI__PFLU_U_BE1__K141_101439_460			
BSI__PFLU_U_BE1__K141_173029_304			
BSI__PFLU_U_BE1__K141_101439_461			
BSI__PFLU_U_BE1__K141_173029_305			
BSI__PFLU_U_BE1__K141_101439_462			
BSI__PFLU_U_BE1__K141_173029_306			
BSI__PFLU_U_BE1__K141_101439_463			
BSI__PFLU_U_BE1__K141_173029_307			
BSI__PFLU_U_BE1__K141_101439_464			
BSI__PFLU_U_BE1__K141_173029_308			
BSI__PFLU_U_BE1__K141_101439_465			
BSI__PFLU_U_BE1__K141_173029_309			
BSI__PFLU_U_BE1__K141_101439_466			
BSI__PFLU_U_BE1__K141_173029_310			
BSI__PFLU_U_BE1__K141_101439_467			
BSI__PFLU_U_BE1__K141_173029_311		fadH	
BSI__PFLU_U_BE1__K141_101439_468			
BSI__PFLU_U_BE1__K141_173029_312			
BSI__PFLU_U_BE1__K141_101439_469			
BSI__PFLU_U_BE1__K141_173029_313			
BSI__PFLU_U_BE1__K141_101439_470			
BSI__PFLU_U_BE1__K141_173029_314			
BSI__PFLU_U_BE1__K141_101439_471			
BSI__PFLU_U_BE1__K141_173029_315			
BSI__PFLU_U_BE1__K141_101439_472		phoR	
BSI__PFLU_U_BE1__K141_173029_316			
BSI__PFLU_U_BE1__K141_101439_473		pstS	
BSI__PFLU_U_BE1__K141_173029_317			
BSI__PFLU_U_BE1__K141_101439_474		pstC	
BSI__PFLU_U_BE1__K141_173029_318			
BSI__PFLU_U_BE1__K141_101439_475		pstA	
BSI__PFLU_U_BE1__K141_173029_319			
BSI__PFLU_U_BE1__K141_101439_476		pstB	
BSI__PFLU_U_BE1__K141_173029_320			
BSI__PFLU_U_BE1__K141_101439_477		phoU	
BSI__PFLU_U_BE1__K141_173029_321			
BSI__PFLU_U_BE1__K141_101439_478		phoB	
BSI__PFLU_U_BE1__K141_173029_322			
BSI__PFLU_U_BE1__K141_101439_479			
