	M_NA__43___e	M_CO__43__2_c	M_INDOLE__45__3__45__GLYCEROL__45__P_c	M_IMIDAZOLE__45__ACETOL__45__P_c	M_PRPP_c	M_GLUTATHIONE_c	M_ASN_c	M_2__45__KETOGLUTARATE_c	M_D__45__SEDOHEPTULOSE__45__1__45__7__45__P2_c	M_NITRITE_c	M_Beta__45__3__45__hydroxybutyryl__45__ACPs_c	M_Cytochromes__45__C__45__Reduced_c	M_CPD__45__469_c	M_CHORISMATE_c	M_CL__45___c	M_ADENOSYLCOBALAMIN_c	M_MANNOSE__45__1P_c	M_2__45__Octenoyl__45__ACPs_c	M_BORATE_c	M_ADP__45__L__45__GLYCERO__45__D__45__MANNO__45__HEPTOSE_c	M_CARBAMOYL__45__P_c	M_FE__43__2_c	M_HSO3_c	M_CPD__45__22405_c	M_AMP_c	M_CYTIDINE_c	M_OH_c	M_HIS_c	M_UDP__45__AA__45__GLUTAMATE_c	M_CPD__45__650_c	M_PHOSPHO__45__ENOL__45__PYRUVATE_c	M_D__45__RIBULOSE__45__15__45__P2_c	M_3__45__oxo__45__hexanoyl__45__ACPs_c	M_HCO3_c	M_Charged__45__GLT__45__tRNAs_c	M_4__45__CYTIDINE__45__5__45__DIPHOSPHO__45__2__45__C_c	M_DPG_c	M_FRUCTOSE__45__6P_c	M_OROTIDINE__45__5__45__PHOSPHATE_c	M_V__43__5_c	M_ADENOSINE_c	M_CO3_c	M_Acceptor_c	M_NADP_c	M_CPD__45__24844_c	M_DATP_c	M_Trans__45__D2__45__decenoyl__45__ACPs_c	M_METHYL__45__GLYOXAL_c	M_PANTETHEINE__45__P_c	M_GLYOX_c	M_ACET_c	M_L__45__HISTIDINOL__45__P_c	M_PHOSPHORIBOSYL__45__FORMIMINO__45__AICAR__45__P_c	M_CPD__45__12377_c	M_Myristoyl__45__ACPs_c	M_GLT__45__tRNAs_c	M_ATP_c	M_CPD__45__67_c	M_SHIKIMATE__45__5P_c	M_UDP__45__OHMYR__45__GLUCOSAMINE_c	M_ERYTHROSE__45__4P_c	M_UDP__45__N__45__ACETYL__45__D__45__GLUCOSAMINE_c	M_BR__45___c	M_DIHYDROXY__45__BUTANONE__45__P_c	M_3__45__Oxo__45__octanoyl__45__ACPs_c	M_CPD__45__22402_c	M_DELTA3__45__ISOPENTENYL__45__PP_c	M_3__45__P__45__HYDROXYPYRUVATE_c	M_THREO__45__DS__45__ISO__45__CITRATE_c	M_CO__45__A_c	M_NADH_c	M_OXALACETIC_ACID_c	M_CPD__45__22403_c	M_NMNH_c	M_PROTOPORPHYRIN_IX_c	M_GLC__45__6__45__P_c	M_CARBOXYPHENYLAMINO__45__DEOXYRIBULOSE__45__P_c	M_CPD__45__13851_c	M_ADP_c	M_2__45__PG_c	M_OXYGEN__45__MOLECULE_c	M_D__45__4__45__HYDROXY__45__2__45__KETO__45__GLUTARATE_c	M_Pi_c	M_K__43___c	M_CPD__45__8886_c	M_NICOTINAMIDE_NUCLEOTIDE_c	M_VAL_c	M_UDP_c	M_5__45__HYDROXY__45__CTP_c	M_CU__43__2_c	M_PPI_c	M_TRP_c	M_CPD__45__24335_c	M_CPD__45__13469_c	M_NADPH_c	M_D__45__ALPHABETA__45__D__45__HEPTOSE__45__7__45__PHOSPHATE_c	M_CARBON__45__DIOXIDE_c	M_3__45__oxo__45__dodecanoyl__45__ACPs_c	M_3__45__oxo__45__myristoyl__45__ACPs_c	M_PYRUVATE_c	M_CPD__45__407_c	M_Dodecanoyl__45__ACPs_c	M_GLUTAMATE__45__1__45__SEMIALDEHYDE_c	M_CPD__45__11855_c	M_3__45__DEOXY__45__D__45__ARABINO__45__HEPTULOSONATE__45__7__45__P_c	M_ZN__43__2_c	M_SO3_c	M_CARBAMYUL__45__L__45__ASPARTATE_c	M_3__45__Hydroxy__45__octanoyl__45__ACPs_c	M_L__45__ARGININO__45__SUCCINATE_c	M_CPD__45__24843_c	M_Reduced__45__flavodoxins_c	M_GLYCOLLATE_c	M_L__45__ASPARTATE__45__SEMIALDEHYDE_c	M_AMMONIA_c	M_DEHYDRO__45__DEOXY__45__GALACTONATE__45__PHOSPHATE_c	M_D__45__ALA__45__D__45__ALA_c	M_WATER_c	M_PROTOPORPHYRINOGEN_c	M_CIT_c	M_D__45__GLUCOSAMINE__45__6__45__P_c	M_MAL_c	M_CPD0__45__2472_c	M_HYDROGEN__45__PEROXIDE_c	M_Crotonyl__45__ACPs_c	M_ZN__43__2_e	M_SUC_c	M_CPD__45__15979_c	M_CPD__45__22407_c	M_Light_c	M_D__45__SEDOHEPTULOSE__45__7__45__P_c	M_Dodec__45__2__45__enoyl__45__ACPs_c	M_MALONYL__45__ACP_c	M_AICAR_c	M_DIACETYL_c	M_DCTP_c	M_Oxidized__45__ferredoxins_c	M_RB__43___c	M_3S__45__CITRYL__45__COA_c	M_ACETYL__45__GLU_c	M_SUPER__45__OXIDE_c	M_AMMONIUM_c	M_GLT_c	M_ACETYL__45__P_c	M_Ubiquinones_c	M_ANTHRANILATE_c	M_BA__43__2_c	M_S__45__LACTOYL__45__GLUTATHIONE_c	M_HYDROXYMETHYLBILANE_c	M_HYDROXY__45__METHYL__45__BUTENYL__45__DIP_c	M_L__45__ORNITHINE_c	M_OH__45__MYRISTOYL_c	M_3__45__5__45__ADP_c	M_CPD__45__1484_c	M_DADP_c	M_5__45__OXOPROLINE_c	M_Oxidized__45__flavodoxins_c	M_DI__45__H__45__OROTATE_c	M_N__45__ACETYL__45__GLUTAMYL__45__P_c	M_N__45__ACETYL__45__D__45__GLUCOSAMINE__45__1__45__P_c	M_Red__45__Thioredoxin_c	M_F__45___c	M_PROTON_c	M_CPD__45__13357_c	M_PROTOHEME_c	M_D__45__BETA__45__D__45__HEPTOSE__45__17__45__DIPHOSPHATE_c	M_CPD__45__16459_c	M_CAMP_c	M_CDP_c	M_3__45__oxo__45__palmitoyl__45__ACPs_c	M_CMP_c	M_Hex__45__2__45__enoyl__45__ACPs_c	M_Reduced__45__ferredoxins_c	M_DEPHOSPHO__45__COA_c	M_CPD__45__18085_c	M_3__45__ENOLPYRUVYL__45__SHIKIMATE__45__5P_c	M_2__45__ACETO__45__LACTATE_c	M_L__45__BETA__45__ASPARTYL__45__P_c	M_COPROPORPHYRINOGEN_III_c	M_CPD__45__24926_c	M_HYDROGEN__45__MOLECULE_c	M_NITRATE_c	M_L__45__GLUTAMATE_GAMMA__45__SEMIALDEHYDE_c	M_Palmitoyl__45__ACPs_c	M_D__45__BETA__45__D__45__HEPTOSE__45__1__45__P_c	M_CPD0__45__2474_c	M_PORPHOBILINOGEN_c	M_Octanoyl__45__ACPs_c	M_FORMATE_c	M_ARG_c	M_Donor__45__H2_c	M_Hexanoyl__45__ACPs_c	M_LIPID__45__IV__45__A_c	M_ADP__45__D__45__GLYCERO__45__D__45__MANNO__45__HEPTOSE_c	M_DCDP_c	M_CPD__45__10778_c	M_D__45__ERYTHRO__45__IMIDAZOLE__45__GLYCEROL__45__P_c	M_PHOSPHORIBOSYL__45__ATP_c	M_L__45__DELTA1__45__PYRROLINE_5__45__CARBOXYLATE_c	M_3__45__CARBOXY__45__3__45__HYDROXY__45__ISOCAPROATE_c	M_FUM_c	M_FRUCTOSE__45__16__45__DIPHOSPHATE_c	M_CPD0__45__1456_c	M_OXIDIZED__45__GLUTATHIONE_c	M_XYLULOSE__45__5__45__PHOSPHATE_c	M_GLUCOSAMINE__45__1P_c	M_L__45__ALPHA__45__ALANINE_c	M_CPD__45__22404_c	M_NICOTINAMIDE_RIBOSE_c	M_Tetradec__45__2__45__enoyl__45__ACPs_c	M_N__45__5__45__PHOSPHORIBOSYL__45__ANTHRANILATE_c	M_G3P_c	M_2__45__KETO__45__ISOVALERATE_c	M_SULFATE_c	M_Ox__45__Thioredoxin_c	M_CTP_c	M_2__45__PHOSPHO__45__4__45__CYTIDINE__45__5__45__DIPHOSPHO__45__2__45__C__45__MET_c	M_2__45__D__45__THREO__45__HYDROXY__45__3__45__CARBOXY__45__ISOCAPROATE_c	M_4__45__OH__45__4__45__ACETYL__45__2__45__OXOGLUTARATE_c	M_CU__43___c	M_LI__43___c	M_NAD_c	M_FE__43__3_c	M_THF__45__GLU__45__N_c	M_DEHYDROQUINATE_c	M_PROTON_e	M_URIDINE_c	M_R__45__3__45__hydroxydodecanoyl__45__ACPs_c	M_CPD__45__15709_c	M_OROTATE_c	M_APS_c	M_PHOSPHORIBULOSYL__45__FORMIMINO__45__AICAR__45__P_c	M_NA__43___c	M_2__45__Hexadecenoyl__45__ACPs_c	M_CPD__45__14133_c	M_GAP_c	M_NITRIC__45__OXIDE_c	M_2__45__C__45__METHYL__45__D__45__ERYTHRITOL__45__4__45__PHOSPHATE_c	M_Butanoyl__45__ACPs_c	M_CPD__45__13847_c	M_D__45__ALANINE_c	M_2C__45__METH__45__D__45__ERYTHRITOL__45__CYCLODIPHOSPHATE_c	M_MN__43__2_c	M_L__45__ASPARTATE_c	M_BISOHMYR__45__GLUCOSAMINYL__45__1P_c	M_METHYL__45__MALONYL__45__COA_c	M_UTP_c	M_UDP__45__OHMYR__45__ACETYLGLUCOSAMINE_c	M_L__45__CITRULLINE_c	M_RIBOSE__45__5P_c	M_DUMP_c	M_BISOHMYR__45__GLC_c	M_COPROPORPHYRINOGEN_I_c	M_INDOLE_PYRUVATE_c	M_D__45__LACTATE_c	M_SHIKIMATE_c	M_SER_c	M_DIHYDROXY__45__ACETONE__45__PHOSPHATE_c	M_N__45__ALPHA__45__ACETYLORNITHINE_c	M_CPD__45__24871_c	M_SUC__45__COA_c	M_GLN_c	M_UMP_c	M_MALONYL__45__COA_c	M_5__45__P__45__BETA__45__D__45__RIBOSYL__45__AMINE_c	M_PHOSPHORIBOSYL__45__AMP_c	M_DEOXYXYLULOSE__45__5P_c	M_UROPORPHYRINOGEN__45__III_c	M_ACETOACETYL__45__COA_c	M_3__45__P__45__SERINE_c	M_UDP__45__MANNAC_c	M_R__45__3__45__Hydroxypalmitoyl__45__ACPs_c	M_3__45__KETOBUTYRATE_c	M_INDOLE_ACETALDEHYDE_c	M_CPD__45__19584_c	M_ACETYL__45__COA_c	M_CPD__45__653_c	M_4__45__AMINO__45__4__45__DEOXYCHORISMATE_c	M_H2CO3_c	M_S__45__3__45__HYDROXYBUTANOYL__45__COA_c	M_CPD__45__14443_c	M_CPD__45__3_c	M_MO__43__2_c	M_ACETYLSERINE_c	M_CPD__45__22406_c	M_RIBULOSE__45__5P_c	M_CPD__45__69_c	M_Ubiquinols_c	M_R__45__3__45__hydroxymyristoyl__45__ACPs_c	M_5__45__AMINO__45__LEVULINATE_c	M_MG__43__2_c	M_HISTIDINOL_c	M_D__45__GLT_c	M_Beta__45__hydroxydecanoyl__45__ACPs_c	M_Decanoyl__45__ACPs_c	M_ACP_c	M_CPD__45__187_c	M_3__45__oxo__45__decanoyl__45__ACPs_c	M_CPD__45__4211_c	M_ALPHA__45__GLC__45__6__45__P_c	M_UDP__45__ACETYL__45__CARBOXYVINYL__45__GLUCOSAMINE_c	M_CA__43__2_c	M_L__45__GLUTAMATE__45__5__45__P_c	M_DUDP_c	M_Cytochromes__45__C__45__Oxidized_c	M_Acetoacetyl__45__ACPs_c	M_DUTP_c	M_UDP__45__N__45__ACETYLMURAMATE_c	M_R__45__3__45__hydroxyhexanoyl__45__ACPs_c	M_3__45__DEHYDRO__45__SHIKIMATE_c	M_CPD__45__11444_c	M_S__45__2__45__INDOL__45__3__45__YLACETYL__45__COA_c	M_PAPS_c	M_INOSINE_c	M_CPD0__45__2461_c	M_CPD__45__11763_c	M_S2O3_c	M_CPD__45__9016_c	M_CPD__45__12610_c	M_XANTHOSINE_c	M_CPD__45__11281_c	M_XANTHINE_c	M_ADENINE_c	M_HYPOXANTHINE_c	M_UREA_c	M_HS_c	M_CPD__45__578_c	M_RIBOSE__45__1P_c	M_URATE_c	M_CPD__45__846_c	M_CPD__45__15317_c	M_CPD__45__12427_c	M_2__45__5__45__TRIPHOSPHORIBOSYL__45__3__45__DEPHOSPHO__45___c	M_CPD__45__7046_c
Betaproteobacteria_bacterium	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_mandelii	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
